15.698585,9.5449905,20.681911,52.215382
-0.84937066,7.7499247,27.950418,55.672573
-1.0142763,9.9105854,38.433411,55.14851
2.2024794,0.19571705,30.519592,55.087135
-3.7675824,8.0663891,0.39954698,41.517441
2.6138606,10.28582,15.189552,47.918278
-0.35792893,11.252596,22.134079,57.137543
1.3928708,19.028463,34.222179,52.295792
23.131374,15.057725,40.906361,49.04414
-2.3745027,27.356684,32.798744,46.345665
2.6723535,4.6486931,61.405693,51.025349
9.5650291,8.2396822,19.869884,50.703457
-0.69576967,10.822166,8.620656,59.031769
-1.1198065,-1.2918295,27.720129,56.289349
5.4087958,4.838089,11.755868,53.873531
-2.6514776,-0.21913464,28.771826,56.627316
-2.2618079,25.490263,7.0179219,49.836136
3.4614954,14.820689,23.184523,54.897133
7.0500789,15.561938,28.011751,50.117065
24.401726,13.927396,32.066589,54.660336
20.9249,21.211369,17.161449,55.483646
-1.4460291,24.325935,22.452051,59.829227
0.89720577,4.2824497,27.68614,50.495514
12.168396,28.004879,33.672352,58.782948
8.5886564,8.5616589,51.225906,70.70237
5.8093872,11.364255,17.314617,55.438614
1.0107921,6.1563997,3.6548138,53.167038
-1.9609716,4.5023756,29.21484,30.800468
8.8822575,22.647762,31.331938,52.819016
1.6362591,15.782047,15.40812,35.566559
-2.3457668,6.7013435,17.971947,48.497303
9.282671,13.471437,30.16256,49.412682
-2.2077365,0.12616359,32.992157,45.314644
14.866786,-1.5908747,23.798777,45.870316
8.6927948,4.4102941,39.445618,45.31625
0.18187904,0.36518744,24.144213,47.750404
5.3219314,16.045399,13.120183,42.821301
-2.6830285,12.868511,20.535025,51.323128
-1.314393,5.700808,34.248173,47.907791
0.73380965,-0.003784172,28.261377,51.160263
18.60042,23.212791,18.819304,55.975445
2.1531777,7.0118961,11.110014,38.295765
10.572683,3.1249614,2.1847711,61.207439
3.4348464,6.7362251,19.075848,48.266045
-2.386812,11.733154,59.169167,41.897736
4.1231985,9.7642298,-0.21645397,62.772289
-2.1612618,11.899818,19.66173,58.891453
11.418287,-0.52492708,13.56504,56.324253
0.053584516,20.076153,16.279064,50.19939
0.74598497,21.515623,16.023907,63.192749
1.7454052,10.2933,29.672441,55.122238
3.2518718,4.0382128,22.767241,34.79039
0.98218352,23.033506,8.5152502,47.259109
12.147675,20.220598,24.316917,38.216381
10.122221,-3.2101693,40.436462,50.056671
0.74433976,5.8710775,26.987249,43.879074
2.6406167,14.688435,40.66153,54.20863
3.5822036,0.33937961,31.554232,60.047623
-1.2409211,8.6942558,41.492676,41.243221
-2.574213,17.61734,38.301823,48.069084
12.005836,3.9867573,22.545002,66.879646
1.4271588,10.698837,16.318306,57.574432
8.6300735,0.24283935,30.491562,63.904045
7.0917635,-2.7673831,21.088799,52.701435
8.3613634,19.62229,4.7780237,50.468945
-0.25022587,6.0787077,24.59379,56.747528
1.2045879,15.702219,23.791981,37.851089
20.064581,23.149309,23.046444,52.407494
19.752926,46.399815,15.655609,50.743221
9.9768181,7.3245473,20.321531,53.086941
-0.83763933,17.901056,14.239656,52.00771
14.504978,20.008547,30.99861,43.773476
4.5323753,6.3632383,41.270561,41.049126
7.7389312,14.669872,30.232656,52.302139
-4.8121285,17.536085,25.761925,47.686031
-1.5389138,1.7492594,31.05475,46.351608
18.985767,22.476091,12.790245,44.164719
17.754816,17.962191,30.230339,50.272995
9.8047523,5.811306,17.524908,61.028824
5.3683767,27.6544,19.519119,63.020626
-1.8157605,-4.5896673,15.94849,51.596474
-0.19978134,-0.76574194,29.851803,68.189453
8.9204512,-1.7663348,15.234373,55.589848
-1.7192981,15.709145,23.474342,60.142097
16.046709,30.019484,37.53233,48.60524
9.31394,-0.078712933,41.618896,62.316925
21.631828,38.466492,24.94441,51.969551
13.711261,7.2138314,25.776506,52.907478
8.0494928,15.806867,28.04985,53.635399
8.0429869,2.8889074,18.517941,52.097462
-2.4461639,34.685978,31.504065,52.784313
0.035180982,4.0100183,35.520515,46.144646
-2.0236926,-0.007807334,48.658031,61.330757
14.157907,4.1751013,13.426401,49.379013
1.7422738,8.6913996,35.242699,55.781239
1.8211054,7.8145471,35.945667,53.064827
-3.9844863,15.055425,26.390688,47.192101
-3.0060661,7.0517473,28.065153,58.745888
-0.34253195,2.5288186,22.250675,50.979885
19.178448,12.807293,14.214444,39.362858
8.4548883,18.51013,40.274799,47.964138
-0.2079777,1.1148062,7.1828413,54.220062
-1.5620866,2.3249645,17.182936,57.709549
7.7782946,19.150219,32.251633,58.969746
0.49607307,35.732662,48.205883,47.988335
10.697483,1.0596644,28.213865,56.844517
-1.1049623,5.7741642,17.906183,51.501366
18.957664,12.009233,45.169468,43.285168
-3.5070541,2.0939612,42.37606,29.26639
5.318099,9.0239286,22.25968,63.50042
-1.0398866,0.89074165,2.3013613,55.420067
21.487871,7.8226066,32.244408,30.408939
-2.8322091,7.6597104,32.461483,40.65937
12.214762,-1.8918077,38.00108,59.010082
2.9330585,15.622571,39.001831,56.664585
-0.13810177,26.539791,10.820784,47.678623
7.359796,7.2493286,34.592438,65.243187
-0.77011114,2.5127172,20.68882,41.580021
16.5882,-1.5367273,35.207932,52.71225
11.66745,6.7422729,20.983082,62.148735
-0.24478543,9.7932634,23.274748,36.387672
11.329714,30.831358,18.41046,54.858406
10.834213,23.948713,21.190712,55.968151
2.0945764,-1.0050936,34.129082,47.761986
6.7170982,16.388697,30.447067,46.801537
10.165956,8.6548004,23.846081,53.315334
7.3299274,9.0285444,48.15345,58.935768
11.079126,5.0423727,19.284218,57.044998
9.0318661,7.4242549,16.886784,54.862831
16.112406,4.7746716,18.638916,47.408157
5.5421767,13.026434,26.929867,65.7855
4.2345462,16.641026,46.530544,42.094952
-2.0619493,21.414402,32.218304,59.363777
-0.79446417,14.391605,24.089233,48.191616
34.099606,23.05249,46.150688,41.542992
2.7774992,12.425537,41.586075,52.330379
6.5778408,15.888041,43.404976,60.265633
11.484159,10.845261,32.01717,47.948727
-3.2497981,12.825079,25.865578,61.580006
2.0856175,15.160374,37.985111,56.623703

